# BUSCO version is: 5.2.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2020-09-10, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
439736at33208a	Complete	000528F	198159	216159	-	456.8	352
440195at33208a	Complete	000151F	694673	699267	+	275.3	220
440493at33208a	Complete	000267F	394502	403958	+	274.6	287
441575at33208a	Duplicated	000063F	286799	306831	-	535.3	636
441575at33208a	Duplicated	001312F	1081	19368	+	498.6	587
442169at33208a	Complete	000709F	161839	169993	+	336.2	326
442203at33208a	Complete	000437F	19236	20701	+	479.4	347
442823at33208a	Complete	000218F	590192	643760	+	349.8	326
443305at33208a	Complete	000070F	379441	432314	+	357.4	426
443518at33208a	Complete	000089F	515771	522848	-	320.9	207
443659at33208a	Fragmented	000305F	457638	460897	+	121.6	101
443928at33208a	Complete	000153F	66067	76697	-	419.6	294
444160at33208a	Complete	000088F	566275	572276	-	264.7	194
444231at33208a	Duplicated	001214F	12838	16046	-	123.0	125
444231at33208a	Duplicated	000231F	511136	514348	+	107.3	99
445031at33208a	Missing
445034at33208a	Missing
445091at33208a	Complete	000661F	130094	137149	-	175.2	293
446000at33208a	Complete	000297F	222807	225367	-	242.1	169
446031at33208a	Duplicated	000166F	769103	779701	-	298.8	241
446031at33208a	Duplicated	001239F	131465	142095	-	298.8	241
447320at33208a	Complete	000089F	711057	721581	-	173.3	229
447400at33208a	Complete	000563F	104711	115759	-	151.7	125
448196at33208a	Complete	000507F	9745	23736	+	316.6	218
448514at33208a	Fragmented	000255F	327511	329726	+	182.5	174
449056at33208a	Complete	000307F	496640	507964	-	246.5	226
449139at33208a	Complete	000136F	164559	175054	+	445.4	300
449189at33208a	Complete	000012F	1550729	1562437	+	346.2	339
450643at33208a	Duplicated	002774F	12484	25608	-	118.3	199
450643at33208a	Duplicated	000099F	871659	889226	+	108.6	192
450785at33208a	Complete	001467F	14281	21682	+	135.5	125
451242at33208a	Complete	000018F	721143	727422	-	195.8	201
451957at33208a	Complete	000149F	324828	351283	-	363.2	270
452208at33208a	Complete	000014F	1217474	1222579	+	189.0	190
452499at33208a	Duplicated	001215F	86126	93767	-	320.3	237
452499at33208a	Duplicated	000692F	66205	73893	+	313.8	263
452574at33208a	Complete	000111F	701121	715237	-	442.2	379
453049at33208a	Complete	000052F	43470	57513	-	142.2	217
453052at33208a	Complete	000014F	242616	250251	+	416.6	314
453056at33208a	Duplicated	001863F	14629	24905	+	500.9	366
453056at33208a	Duplicated	000023F	644652	653425	-	458.4	349
453687at33208a	Complete	000256F	223246	248700	-	270.6	282
454911at33208a	Complete	000560F	127651	141419	+	669.1	655
455512at33208a	Fragmented	000513F	63457	70320	-	116.0	123
455941at33208a	Complete	000144F	350827	360086	+	219.2	237
456998at33208a	Complete	001418F	36358	42166	+	174.2	197
457777at33208a	Complete	000032F	826728	839955	+	511.3	319
458807at33208a	Complete	000165F	720682	729287	+	366.4	249
458974at33208a	Complete	000597F	29464	37875	-	144.9	146
458988at33208a	Duplicated	001602F	13068	30613	-	568.9	455
458988at33208a	Duplicated	000019F	502195	518859	-	509.6	456
459253at33208a	Complete	000198F	609187	616368	+	323.4	213
460044at33208a	Complete	000123F	550959	561959	+	321.9	295
460518at33208a	Complete	000102F	377489	390640	-	382.8	278
461123at33208a	Complete	000015F	311463	320468	-	162.0	207
461193at33208a	Complete	000004F	72544	85324	+	210.1	202
462325at33208a	Duplicated	002417F	31722	48475	-	334.9	294
462325at33208a	Duplicated	000375F	192114	204006	+	331.7	294
462897at33208a	Complete	000145F	503523	512659	+	436.4	337
463071at33208a	Complete	000116F	346577	362582	-	273.2	239
464204at33208a	Missing
464243at33208a	Complete	000379F	305132	311499	+	58.8	124
464286at33208a	Fragmented	000017F	342046	360297	+	251.9	205
464312at33208a	Complete	000091F	331632	344894	+	264.7	314
464987at33208a	Complete	000773F	192655	197740	+	195.2	148
465092at33208a	Complete	000850F	181611	189125	-	234.2	178
465401at33208a	Complete	000496F	121443	122803	-	268.6	210
465512at33208a	Complete	000197F	460986	483302	+	898.8	801
465651at33208a	Duplicated	000907F	88919	102387	-	130.3	170
465651at33208a	Duplicated	000045F	958573	1176976	+	123.4	173
465703at33208a	Complete	000142F	397416	398066	-	263.8	178
465933at33208a	Complete	000222F	274789	285612	-	330.3	239
466616at33208a	Duplicated	000005F	35457	60123	+	513.3	488
466616at33208a	Duplicated	000009F	196931	219661	-	438.5	491
466942at33208a	Complete	000203F	118893	129513	+	158.1	187
467106at33208a	Complete	000189F	646836	662812	+	340.5	247
467142at33208a	Complete	001624F	76430	81390	-	261.2	234
467744at33208a	Complete	000508F	194763	206423	+	257.3	259
468248at33208a	Complete	000165F	177137	193791	-	309.0	244
468359at33208a	Complete	000613F	166666	184693	+	332.8	299
468631at33208a	Complete	000210F	89518	94844	-	174.7	166
468710at33208a	Complete	000041F	859849	864780	-	80.4	141
468757at33208a	Complete	000267F	472775	480636	+	334.4	271
469367at33208a	Complete	000259F	156016	162098	-	321.8	291
470197at33208a	Complete	000401F	83622	97324	-	260.6	300
470523at33208a	Complete	000032F	1239223	1246615	-	262.3	195
471608at33208a	Duplicated	000798F	206032	212585	-	264.7	202
471608at33208a	Duplicated	000798F	35485	42040	+	255.5	214
471787at33208a	Complete	000138F	44830	46274	+	254.7	220
472313at33208a	Complete	000958F	637	4369	+	234.3	190
472352at33208a	Duplicated	000982F	81583	88158	-	193.9	184
472352at33208a	Duplicated	001290F	21749	28332	+	193.9	184
473106at33208a	Complete	000128F	505344	513791	-	394.3	272
474144at33208a	Complete	000165F	43961	48772	-	244.5	194
474302at33208a	Complete	000008F	895424	901576	+	226.9	281
474387at33208a	Duplicated	001711F	46628	55555	+	336.1	290
474387at33208a	Duplicated	000676F	275109	281913	-	335.6	293
475826at33208a	Complete	000307F	306852	307592	-	224.9	213
476036at33208a	Complete	000151F	758265	765402	-	285.1	236
477052at33208a	Complete	001859F	58287	59174	-	304.9	233
477939at33208a	Duplicated	000875F	81978	84471	-	252.4	250
477939at33208a	Duplicated	000685F	288278	290940	-	228.2	230
477998at33208a	Complete	000996F	181785	193260	+	273.6	449
478073at33208a	Complete	001989F	53347	54999	+	246.3	199
478984at33208a	Complete	000403F	78794	86474	-	346.7	261
480700at33208a	Complete	000426F	173733	174371	+	158.0	137
480735at33208a	Complete	000045F	327756	338652	-	211.9	243
481557at33208a	Complete	000336F	410917	422626	-	121.9	134
482691at33208a	Complete	000817F	24657	33013	-	395.1	247
483489at33208a	Complete	000185F	266573	276766	+	306.7	290
485003at33208a	Complete	000773F	200841	207955	-	195.0	175
485696at33208a	Complete	000090F	568785	578053	-	195.6	213
486370at33208a	Complete	000537F	10045	14035	-	228.2	201
486431at33208a	Complete	000554F	176120	186853	+	342.5	457
486743at33208a	Duplicated	000276F	8453	13358	-	157.7	190
486743at33208a	Duplicated	000543F	233236	239730	+	149.7	190
486743at33208a	Duplicated	001103F	84616	92429	+	144.8	191
486993at33208a	Complete	000134F	635426	639432	-	303.9	248
487873at33208a	Complete	000196F	225554	226060	-	110.0	123
487987at33208a	Complete	000014F	258064	260033	-	161.9	148
488559at33208a	Complete	000473F	57672	62290	-	190.2	163
488635at33208a	Complete	000048F	956377	965403	+	250.3	225
489359at33208a	Complete	000217F	403682	415734	+	169.6	230
489858at33208a	Complete	000269F	326097	334862	-	205.3	150
489997at33208a	Missing
490248at33208a	Complete	000679F	142365	146595	+	223.5	172
490961at33208a	Complete	000087F	657794	664976	+	186.9	273
491252at33208a	Complete	000076F	390312	398308	-	201.6	178
491289at33208a	Complete	000531F	287419	299152	+	258.1	236
492033at33208a	Duplicated	000231F	252057	257804	+	239.5	171
492033at33208a	Duplicated	001251F	70926	76647	+	208.0	167
493148at33208a	Complete	000017F	749231	760510	-	122.8	177
493505at33208a	Complete	000448F	196967	204946	-	322.2	188
493913at33208a	Complete	000265F	451713	468115	+	361.1	341
494057at33208a	Complete	000065F	583294	587715	+	198.3	171
495100at33208a	Complete	000840F	153074	179429	-	352.6	217
495175at33208a	Complete	000354F	340365	362719	-	220.1	181
495207at33208a	Complete	000252F	593333	600502	-	263.5	245
495311at33208a	Complete	000419F	90140	90757	-	264.0	163
495329at33208a	Complete	000302F	415100	419970	-	201.9	178
495389at33208a	Fragmented	001073F	143003	143669	-	113.9	128
495605at33208a	Complete	000294F	477348	485641	-	258.4	188
495802at33208a	Missing
495926at33208a	Complete	001395F	114751	115994	+	138.6	201
496070at33208a	Complete	000233F	199891	200565	-	166.3	160
496219at33208a	Duplicated	001201F	5864	9386	-	366.8	247
496219at33208a	Duplicated	000827F	139902	142883	-	330.9	217
498535at33208a	Complete	000360F	195843	203976	-	290.3	208
500261at33208a	Complete	001579F	17075	27750	-	327.9	322
500808at33208a	Complete	000062F	661095	675178	+	370.5	318
501396at33208a	Duplicated	001752F	75637	80587	+	290.8	168
501396at33208a	Duplicated	000186F	448449	453455	+	270.9	168
501546at33208a	Complete	001356F	71673	78738	-	125.7	117
501788at33208a	Complete	000022F	1281617	1287644	-	179.5	145
502128at33208a	Complete	000032F	292363	301257	+	348.0	248
502407at33208a	Duplicated	000133F	354908	361704	+	216.3	160
502407at33208a	Duplicated	001380F	142653	148558	+	187.9	172
502429at33208a	Complete	000281F	531461	535075	+	272.8	187
502584at33208a	Complete	000031F	897168	908346	-	111.8	215
502691at33208a	Complete	000597F	186497	191760	-	283.7	201
503333at33208a	Duplicated	000226F	468718	474729	+	478.4	285
503333at33208a	Duplicated	002108F	3862	9873	-	478.4	285
503828at33208a	Complete	000108F	915548	923402	+	146.4	196
504207at33208a	Complete	000991F	93772	98630	+	421.2	309
504292at33208a	Complete	000055F	455287	460108	+	219.0	187
504691at33208a	Complete	000011F	607923	608436	+	169.5	129
504731at33208a	Complete	000268F	136747	140814	-	285.6	207
504912at33208a	Complete	000198F	569203	576825	-	74.0	110
505248at33208a	Complete	000017F	1096195	1103739	-	212.3	169
505718at33208a	Missing
508188at33208a	Complete	000829F	139149	153825	-	220.0	218
508379at33208a	Complete	000143F	416213	419368	+	182.5	129
508986at33208a	Complete	000047F	1088452	1093357	+	94.3	192
509494at33208a	Complete	000059F	294457	309147	-	176.7	121
509816at33208a	Complete	000764F	136093	140795	+	177.2	159
510174at33208a	Fragmented	000017F	620400	624546	-	276.1	130
510522at33208a	Complete	000170F	178946	180759	+	132.2	167
510581at33208a	Complete	000298F	492526	496568	+	274.9	232
511272at33208a	Complete	000196F	419514	426211	-	187.2	193
511386at33208a	Complete	001878F	78471	101106	-	406.3	423
511575at33208a	Complete	000216F	154605	164511	-	254.6	152
511668at33208a	Missing
514121at33208a	Duplicated	000659F	184565	186025	-	343.0	484
514121at33208a	Duplicated	000729F	36538	38058	+	319.4	481
514296at33208a	Duplicated	000711F	50021	50584	+	234.3	135
514296at33208a	Duplicated	001179F	59677	60240	-	234.3	135
514565at33208a	Complete	000234F	216335	222405	-	283.6	190
514675at33208a	Complete	000065F	787395	793954	-	231.0	203
514698at33208a	Complete	002098F	34534	43910	+	136.7	137
514724at33208a	Duplicated	000371F	1912	5488	+	111.8	113
514724at33208a	Duplicated	000820F	189029	191988	+	97.9	113
514727at33208a	Complete	000054F	635184	642808	+	74.7	185
514740at33208a	Complete	001021F	104339	113086	+	186.2	174
514834at33208a	Duplicated	000662F	21715	26712	-	163.5	192
514834at33208a	Duplicated	000113F	705476	710480	-	163.0	192
514892at33208a	Duplicated	001788F	80833	85144	+	322.0	206
514892at33208a	Duplicated	001189F	121761	126063	+	320.5	194
515058at33208a	Complete	000027F	1235178	1241030	+	353.6	319
515377at33208a	Complete	001620F	101689	104797	+	165.1	182
515410at33208a	Fragmented	000358F	460219	462628	-	147.9	98
515425at33208a	Complete	000015F	702497	707128	+	170.2	183
515528at33208a	Duplicated	000586F	169837	175121	-	237.5	266
515528at33208a	Duplicated	000028F	79768	83065	-	232.3	232
515640at33208a	Duplicated	000514F	28269	45691	+	299.3	194
515640at33208a	Duplicated	001081F	158830	176254	+	299.3	194
516078at33208a	Duplicated	000400F	410	6853	-	257.3	247
516078at33208a	Duplicated	001872F	68736	77035	+	235.8	220
516321at33208a	Duplicated	000411F	81111	83761	-	231.5	132
516321at33208a	Duplicated	000921F	61266	63925	+	231.5	132
516481at33208a	Complete	000039F	414139	420244	-	145.1	181
516659at33208a	Complete	000855F	206300	214694	+	85.3	206
516716at33208a	Complete	000672F	125841	135077	+	349.3	313
517311at33208a	Complete	000711F	223036	227170	-	208.2	155
517525at33208a	Duplicated	000172F	3657	8063	-	392.5	240
517525at33208a	Duplicated	000008F	370794	473154	+	387.1	280
517686at33208a	Complete	000015F	711011	713751	-	126.6	93
517968at33208a	Complete	000885F	75421	80769	-	80.2	77
518288at33208a	Complete	000409F	286444	301169	+	302.6	263
518569at33208a	Duplicated	000154F	514160	525816	+	332.4	270
518569at33208a	Duplicated	001731F	41655	52176	+	327.5	294
518569at33208a	Duplicated	000018F	485717	503341	+	292.3	294
518635at33208a	Complete	000011F	983057	991987	+	434.7	344
519030at33208a	Complete	000213F	454627	470088	+	160.9	163
519303at33208a	Duplicated	001671F	71256	76013	-	288.8	256
519303at33208a	Duplicated	001636F	70660	75416	-	284.8	256
519777at33208a	Complete	000171F	528833	534230	+	200.3	206
520011at33208a	Complete	001076F	179348	188174	+	87.8	178
521343at33208a	Complete	000247F	400039	403882	-	109.9	133
522886at33208a	Complete	000059F	655485	657043	+	243.9	205
522988at33208a	Complete	000060F	118259	139751	-	246.2	278
523206at33208a	Duplicated	000985F	161484	165238	-	133.3	125
523206at33208a	Duplicated	000969F	22957	25903	+	132.7	116
523376at33208a	Complete	000015F	1364378	1372540	+	274.4	243
523534at33208a	Complete	000612F	109762	113180	+	214.1	150
524148at33208a	Complete	000788F	206181	221676	-	362.8	321
524165at33208a	Duplicated	001775F	59082	69331	+	296.4	337
524165at33208a	Duplicated	001391F	19124	66594	-	292.1	326
524322at33208a	Complete	000019F	379070	384614	-	141.1	128
525542at33208a	Duplicated	000532F	65335	70903	-	193.7	186
525542at33208a	Duplicated	001161F	92584	98180	+	193.7	186
525888at33208a	Complete	000296F	400679	403289	+	165.0	152
526074at33208a	Complete	000210F	141664	145710	-	278.1	167
526487at33208a	Complete	000050F	125983	189017	-	236.9	142
526673at33208a	Complete	001247F	44793	50259	-	298.2	264
526839at33208a	Missing
527406at33208a	Complete	000552F	250561	252262	+	301.7	200
528325at33208a	Complete	000143F	361904	372445	+	293.1	158
529092at33208a	Fragmented	000020F	840924	852502	+	107.1	77
529093at33208a	Complete	000455F	367674	373081	-	259.7	207
529708at33208a	Complete	000014F	1190391	1195040	-	232.1	231
529852at33208a	Complete	000092F	435322	442567	+	168.3	142
530431at33208a	Complete	000247F	525396	536136	-	469.0	382
532406at33208a	Complete	000517F	242374	248724	-	238.7	180
532693at33208a	Complete	000173F	19892	21790	+	266.5	226
532728at33208a	Complete	000416F	181954	191828	+	151.8	125
532930at33208a	Complete	000114F	189016	197936	+	215.5	163
533666at33208a	Missing
533690at33208a	Complete	000335F	400758	406938	+	221.8	169
534172at33208a	Duplicated	000411F	53155	62414	-	200.9	182
534172at33208a	Duplicated	000921F	82516	96750	+	188.8	176
534206at33208a	Complete	000032F	1247008	1255348	+	80.6	114
534312at33208a	Complete	000107F	735265	743498	+	247.3	133
534757at33208a	Complete	000250F	210549	218152	+	168.1	175
534808at33208a	Complete	000299F	155045	169589	+	332.4	275
535268at33208a	Complete	000072F	859368	865296	+	231.9	172
535367at33208a	Complete	000456F	294890	299783	-	226.3	209
535524at33208a	Duplicated	000483F	62026	68196	-	259.3	160
535524at33208a	Duplicated	001688F	51791	58322	-	253.8	160
535650at33208a	Complete	000359F	164661	168556	-	258.3	163
535664at33208a	Complete	002847F	12952	13335	-	129.8	99
535782at33208a	Missing
535806at33208a	Complete	000300F	240432	245281	+	162.3	132
536251at33208a	Complete	002494F	16392	16994	+	154.5	125
537470at33208a	Duplicated	000634F	305257	315226	-	257.1	151
537470at33208a	Duplicated	000221F	595730	603438	+	225.3	131
537548at33208a	Complete	000051F	464745	468484	+	235.8	165
537718at33208a	Missing
537923at33208a	Complete	000159F	72271	76145	+	241.3	156
538442at33208a	Complete	000502F	265178	270885	-	157.5	139
539043at33208a	Complete	000222F	231515	238021	+	231.0	148
539215at33208a	Complete	000566F	175702	180933	+	199.7	156
539234at33208a	Complete	000757F	26686	61120	+	215.9	129
539360at33208a	Duplicated	000884F	188451	189095	-	208.4	164
539360at33208a	Duplicated	000884F	228208	228894	-	187.4	164
539600at33208a	Complete	000326F	446394	450206	+	186.2	145
540193at33208a	Complete	000387F	204554	216228	-	171.4	137
541231at33208a	Complete	000172F	549644	576006	+	132.2	167
541260at33208a	Complete	000079F	721133	723103	-	113.6	82
541421at33208a	Missing
543124at33208a	Complete	001286F	134718	147663	-	279.1	243
543269at33208a	Complete	001067F	99765	100746	+	103.7	176
544546at33208a	Complete	000300F	231166	234356	-	97.9	130
544849at33208a	Missing
544919at33208a	Complete	000426F	309174	320864	-	196.2	237
545063at33208a	Complete	000473F	373910	376913	+	157.0	256
545389at33208a	Complete	000004F	1929371	1939482	-	250.2	141
545641at33208a	Complete	001610F	87981	96244	+	221.2	121
545744at33208a	Missing
545889at33208a	Duplicated	000604F	80247	87766	+	151.3	142
545889at33208a	Duplicated	000864F	10772	18295	-	151.3	142
546305at33208a	Complete	000018F	1295180	1299364	+	88.5	86
546751at33208a	Complete	000171F	160879	168261	-	216.8	176
547099at33208a	Complete	000085F	608124	616955	-	199.8	155
547341at33208a	Complete	000223F	184652	194238	-	188.0	163
547766at33208a	Complete	000221F	328503	332419	-	230.6	132
548327at33208a	Complete	000011F	258974	263669	-	122.4	127
548444at33208a	Complete	000168F	310912	320990	+	271.1	198
548732at33208a	Complete	000201F	485631	494179	+	191.2	133
549156at33208a	Complete	000063F	276387	286075	+	230.3	136
549988at33208a	Complete	000009F	1201097	1205536	+	113.5	164
551166at33208a	Complete	000143F	309364	309789	-	156.9	100
551620at33208a	Complete	000178F	312905	314282	+	173.0	227
551632at33208a	Complete	000025F	948720	953458	+	236.7	177
551831at33208a	Complete	000001F	202559	212160	+	291.6	204
552201at33208a	Complete	001980F	44248	50370	+	291.3	179
552359at33208a	Complete	000107F	633153	636444	-	166.8	114
552764at33208a	Complete	000016F	612124	619431	-	322.7	169
552949at33208a	Complete	000451F	41168	47683	-	105.2	249
553411at33208a	Complete	000251F	333440	340397	+	160.1	170
553585at33208a	Complete	001327F	54527	60009	-	153.7	163
554010at33208a	Complete	000230F	346335	353199	-	279.8	196
554815at33208a	Complete	000014F	642792	649694	+	230.2	189
555162at33208a	Complete	000320F	332685	337694	-	224.9	149
555390at33208a	Complete	001848F	48412	54651	+	237.5	129
555538at33208a	Complete	000353F	329693	338288	+	145.1	126
556039at33208a	Missing
556189at33208a	Complete	000052F	785992	790455	+	183.3	171
556337at33208a	Complete	000324F	349418	351812	+	190.6	113
556445at33208a	Fragmented	000301F	33401	38207	+	71.6	74
556461at33208a	Complete	000622F	102166	105580	+	87.8	94
556510at33208a	Complete	000050F	1061071	1065562	+	180.7	129
556587at33208a	Complete	000941F	383	3620	-	118.3	101
556750at33208a	Complete	000360F	223151	226561	-	66.6	118
556925at33208a	Complete	000049F	575371	583154	+	66.3	72
557292at33208a	Complete	000030F	681084	681679	+	216.3	178
557596at33208a	Duplicated	000036F	449462	453506	+	323.6	179
557596at33208a	Duplicated	001160F	113102	115585	+	308.9	179
557596at33208a	Duplicated	001107F	111290	113810	+	308.8	179
557694at33208a	Missing
557834at33208a	Complete	000006F	587712	614675	+	317.2	327
557962at33208a	Complete	000841F	212944	216850	-	301.7	202
558368at33208a	Complete	000070F	233994	238498	+	220.5	198
558385at33208a	Complete	000610F	212508	221658	-	246.1	200
558552at33208a	Complete	000419F	185250	187491	-	193.3	124
558791at33208a	Complete	000247F	477460	480252	+	231.4	123
558897at33208a	Complete	000904F	59063	62870	+	186.4	148
558933at33208a	Complete	000241F	355492	362003	-	211.8	175
559146at33208a	Duplicated	000706F	289508	292522	-	87.0	88
559146at33208a	Duplicated	000011F	34973	38101	-	74.9	88
559501at33208a	Complete	000505F	35007	41537	+	200.6	168
559576at33208a	Complete	000474F	226465	240393	-	241.3	227
559732at33208a	Complete	000864F	64069	64602	-	62.9	107
559883at33208a	Complete	001030F	101804	105354	-	239.0	159
560453at33208a	Fragmented	000834F	243731	245441	-	159.4	78
560566at33208a	Missing
560584at33208a	Complete	000519F	135500	143261	+	80.4	103
560694at33208a	Complete	000022F	31938	34381	+	243.3	237
561054at33208a	Complete	000107F	263537	267989	-	164.0	129
561248at33208a	Complete	000148F	129067	130412	+	163.4	230
561417at33208a	Duplicated	000430F	202336	205582	-	190.4	124
561417at33208a	Duplicated	001134F	124552	127716	-	190.4	124
561688at33208a	Complete	000198F	707561	709978	-	206.6	193
561878at33208a	Complete	000675F	110102	110929	-	257.2	208
561943at33208a	Complete	000024F	726749	733500	+	328.5	236
562780at33208a	Complete	001006F	112394	144439	-	204.0	169
563084at33208a	Fragmented	000280F	596504	596716	-	59.3	61
563358at33208a	Duplicated	000178F	399545	405956	+	117.8	147
563358at33208a	Duplicated	002551F	20940	27366	+	117.7	145
563359at33208a	Complete	000078F	570085	577310	+	137.9	165
563426at33208a	Complete	000049F	125294	151211	-	281.4	301
563679at33208a	Complete	000023F	858363	868534	-	140.6	101
563832at33208a	Complete	000322F	125158	125607	+	107.9	102
564234at33208a	Complete	000167F	113324	117981	+	129.3	146
564286at33208a	Complete	000279F	517145	521725	+	147.5	112
565053at33208a	Complete	000835F	203149	210654	+	128.9	138
566026at33208a	Complete	000705F	185601	190726	+	195.5	169
566116at33208a	Complete	000134F	582375	588378	-	329.5	215
566262at33208a	Complete	000562F	2227	4544	-	98.7	96
566447at33208a	Complete	000049F	869946	877545	+	169.0	155
566527at33208a	Complete	000329F	327327	328831	+	249.9	186
566916at33208a	Complete	000044F	918123	926397	-	62.6	107
567650at33208a	Duplicated	000532F	71175	74477	+	184.8	201
567650at33208a	Duplicated	001161F	89011	92332	-	170.7	201
567750at33208a	Complete	000172F	293481	299052	-	136.3	104
567809at33208a	Complete	000547F	269116	272139	+	160.7	112
568022at33208a	Complete	000193F	390827	394731	-	216.6	151
568170at33208a	Complete	000488F	275434	283540	-	171.6	166
568839at33208a	Complete	001556F	37172	40019	+	175.4	194
568949at33208a	Complete	000527F	133670	137575	-	234.3	156
569294at33208a	Missing
569303at33208a	Complete	000572F	312309	321909	-	231.8	222
569812at33208a	Fragmented	000182F	188140	194003	+	141.2	136
569878at33208a	Missing
570262at33208a	Complete	000404F	271252	282537	-	250.5	174
570646at33208a	Complete	000152F	371743	380354	+	152.7	132
570717at33208a	Complete	000110F	51028	54636	-	135.2	121
571149at33208a	Complete	000134F	544647	545547	+	79.6	91
571944at33208a	Complete	000033F	415363	439704	-	182.3	195
572074at33208a	Complete	000034F	722123	723169	-	161.2	197
572434at33208a	Complete	000127F	294179	300548	-	239.8	194
572463at33208a	Duplicated	001322F	32496	41350	+	254.0	223
572463at33208a	Duplicated	000912F	29122	39342	-	248.1	195
572754at33208a	Complete	000318F	354174	357888	-	169.5	123
572845at33208a	Complete	000298F	299715	303631	-	156.4	159
573203at33208a	Complete	000277F	543756	545023	+	317.8	309
573237at33208a	Complete	000428F	135964	141992	+	199.8	211
573313at33208a	Duplicated	000082F	687585	714036	+	202.7	252
573313at33208a	Duplicated	000188F	109839	110711	+	199.9	314
573313at33208a	Duplicated	000104F	41993	42835	+	196.7	271
573313at33208a	Duplicated	000777F	110042	110881	-	188.4	305
573313at33208a	Duplicated	002930F	6794	7633	-	188.4	305
573313at33208a	Duplicated	000239F	275409	276227	+	177.1	247
573313at33208a	Duplicated	001274F	157543	158361	+	177.1	247
574311at33208a	Complete	000179F	346199	348751	+	59.3	74
575360at33208a	Missing
576633at33208a	Complete	000428F	320973	329749	-	270.6	156
576938at33208a	Complete	000026F	1136234	1143810	+	106.1	100
576997at33208a	Missing
577068at33208a	Complete	000092F	709010	711666	+	214.2	240
577339at33208a	Complete	001032F	19010	22699	-	117.5	110
577929at33208a	Fragmented	000927F	86609	89941	-	48.5	67
578354at33208a	Complete	001144F	117579	120145	+	212.6	127
578582at33208a	Complete	000065F	527865	532114	+	115.4	126
578684at33208a	Complete	000464F	127945	134159	+	186.6	194
578726at33208a	Complete	000079F	236156	287103	-	227.1	180
578734at33208a	Missing
578959at33208a	Duplicated	000019F	544550	549726	-	171.1	110
578959at33208a	Duplicated	001602F	56195	61423	-	160.0	114
579029at33208a	Complete	000083F	772577	776211	-	135.2	137
580062at33208a	Complete	000309F	144473	152104	+	165.8	160
580288at33208a	Complete	001388F	29484	35167	-	221.4	116
580851at33208a	Complete	001007F	91424	98730	+	63.4	81
580896at33208a	Duplicated	000166F	642116	658889	-	248.1	245
580896at33208a	Duplicated	001239F	1083	33494	-	221.5	189
581006at33208a	Complete	000501F	56711	62579	-	135.1	126
581475at33208a	Complete	000033F	451257	459007	+	133.0	129
581543at33208a	Complete	000342F	280405	287206	-	117.1	128
581547at33208a	Complete	000235F	123169	126170	+	247.8	150
581621at33208a	Complete	000091F	375597	383228	+	289.6	160
581717at33208a	Complete	000288F	449136	456834	+	160.8	234
581779at33208a	Complete	000024F	878758	880808	+	141.8	202
582265at33208a	Duplicated	000294F	7379	15885	+	203.4	153
582265at33208a	Duplicated	000338F	210331	218837	-	203.4	153
582341at33208a	Complete	000456F	64535	68449	+	212.2	103
582473at33208a	Complete	000104F	357991	361521	-	204.0	159
582823at33208a	Fragmented	000085F	112879	116884	+	132.8	121
582951at33208a	Missing
583626at33208a	Complete	000350F	321651	325007	+	87.2	126
584023at33208a	Complete	000122F	118327	124625	-	202.0	204
584333at33208a	Complete	001008F	133488	134094	+	90.5	114
584373at33208a	Duplicated	001563F	56543	56920	+	62.2	67
584373at33208a	Duplicated	002251F	59631	60008	-	62.2	67
585078at33208a	Duplicated	001358F	1901	5088	-	96.2	87
585078at33208a	Duplicated	001076F	63895	66900	+	84.5	87
585232at33208a	Complete	000160F	736599	741053	+	133.8	106
585305at33208a	Complete	000210F	236896	241565	+	145.2	90
585313at33208a	Complete	000168F	469852	473205	+	279.0	186
585656at33208a	Complete	000004F	1818289	1823470	-	189.3	150
585726at33208a	Duplicated	000050F	1091208	1092233	+	194.6	151
585726at33208a	Duplicated	000451F	6161	7071	+	167.1	125
585809at33208a	Complete	000303F	504055	511585	+	197.1	175
586156at33208a	Complete	001521F	91364	96732	-	96.2	114
586310at33208a	Complete	000259F	162295	163668	+	152.2	156
586690at33208a	Duplicated	000882F	60487	63502	+	165.6	121
586690at33208a	Duplicated	001765F	22109	25611	+	143.1	121
586719at33208a	Missing
587399at33208a	Complete	000125F	725111	728979	+	131.0	139
587407at33208a	Duplicated	001891F	78284	83891	+	144.0	170
587407at33208a	Duplicated	000131F	4930	50711	-	140.7	164
587513at33208a	Complete	000159F	411889	427374	+	227.1	279
587688at33208a	Complete	000262F	559678	564341	+	91.9	78
587958at33208a	Complete	000180F	245236	248426	+	152.4	70
589773at33208a	Complete	000729F	138384	138620	+	73.8	54
589901at33208a	Complete	001608F	11564	28466	+	298.4	263
590221at33208a	Complete	000235F	154264	157437	+	78.4	98
590347at33208a	Complete	000794F	164064	169450	-	127.4	140
590416at33208a	Complete	000029F	394582	408311	-	244.9	175
590470at33208a	Complete	000089F	45624	50036	+	195.4	206
591316at33208a	Fragmented	000294F	524935	529035	+	145.1	87
591391at33208a	Complete	000706F	171560	176354	-	162.6	127
591498at33208a	Complete	000729F	141460	145216	-	189.8	162
592087at33208a	Complete	000011F	295508	298002	+	208.3	136
592094at33208a	Complete	000267F	320736	325239	+	244.4	179
